Treatment,Date,Das,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,GreenN,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,HI,LeafNo,LAI,SLAI,ESW,NO3,SLN,WaterSD,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),TPLA,SPLA,irrig_loss,irrig_tot,drain,runoff,BiomassN,sw(11),sw(12),sw(13)
Sorghum_LE19_T3,18/12/1998,37,5.305,1141.6,173.57,114.16,59.41,80.89,25.5,7.76,0,3.06,,0.11,2.73,0.3,0.03,0,0,0,0,0,10.073,2.004,0,118.147,114.8,1.363,1,0.405,0.436,0.455,0.359,0.314,0.35,0.37,,,,2003.531,0,,,,,NaN,,,
Sorghum_LE19_T3,19/12/1998,38,5.356,1252.8,188.25,125.28,62.96,87.81,28.45,9.03,0,3.51,,0.12,3.14,0.33,0.04,0,0,0,0,0,10.406,2.315,0,114.875,110.8,1.357,1,0.399,0.427,0.452,0.36,0.314,0.35,0.37,,,,2314.801,0,,,,,NaN,,,
Sorghum_LE19_T3,20/12/1998,39,5.402,1415.9,209.82,141.59,68.22,97.69,32.95,10.95,0,3.91,,0.12,3.49,0.37,0.05,0,0,0,0,0,10.789,2.594,0,119.866,107,1.346,1,0.415,0.433,0.454,0.36,0.314,0.35,0.37,,,,2593.979,0,,,,,NaN,,,
Sorghum_LE19_T3,21/12/1998,40,5.449,1592.8,233.2,159.28,73.92,108.1,38.04,13.14,0,4.31,,0.13,3.83,0.42,0.05,0,0,0,0,0,11.131,2.864,0,127.074,102.9,1.339,1,0.421,0.448,0.461,0.366,0.315,0.35,0.37,,,,2863.629,0,,,,,NaN,,,
Sorghum_LE19_T3,22/12/1998,41,5.499,1753.6,254.44,175.36,79.08,117.33,42.84,15.19,0,4.74,,0.14,4.2,0.47,0.07,0,0,0,0,0,11.475,3.134,0,130.175,98.5,1.341,1,0.423,0.446,0.463,0.374,0.315,0.35,0.37,,,,3133.968,0,,,,,NaN,,,
Sorghum_LE19_T3,23/12/1998,42,5.544,1933.4,278.19,193.34,84.85,127.37,48.39,17.57,0,5.13,,0.15,4.52,0.52,0.08,0,0,0,0,0,11.846,3.352,0,126.887,95,1.349,1,0.408,0.438,0.461,0.38,0.315,0.35,0.37,,,,3352.179,0,,,,,NaN,,,
Sorghum_LE19_T3,24/12/1998,43,5.579,2117.6,302.52,211.76,90.76,137.37,54.29,20.1,0,5.43,,0.16,4.76,0.58,0.09,0,0,0,0,0,12.178,3.507,0,122.747,92.4,1.357,1,0.402,0.426,0.456,0.382,0.315,0.35,0.37,,,,3507.25,0,,,,,NaN,,,
Sorghum_LE19_T3,25/12/1998,44,5.622,2304.1,327.15,230.41,96.74,147.24,60.43,22.73,0,5.79,,0.17,5.04,0.65,0.11,0,0,0,0,0,12.441,3.672,0,120.275,89.1,1.372,1,0.399,0.424,0.448,0.381,0.316,0.35,0.37,,,,3672.054,0,,,,,NaN,,,
Sorghum_LE19_T3,26/12/1998,45,5.663,2524.6,356.28,252.46,103.82,158.67,67.87,25.92,0,6.14,,0.18,5.29,0.72,0.14,0,0,0,0,0,12.757,3.809,0,122.085,85.9,1.388,1,0.411,0.428,0.445,0.38,0.315,0.35,0.37,,,,3809.375,0,,,,,NaN,,,
Sorghum_LE19_T3,27/12/1998,46,5.705,2754.9,386.7,275.49,111.21,170.32,75.83,29.33,0,6.5,,0.19,5.53,0.8,0.17,0,0,0,0,0,13.061,3.93,0,114.468,82.6,1.408,1,0.399,0.418,0.435,0.376,0.315,0.35,0.37,,,,3930.117,0,,,,,NaN,,,
Sorghum_LE19_T3,28/12/1998,47,5.743,2914.7,407.74,291.47,116.26,175.91,83.11,32.45,0,6.82,,0.21,5.7,0.9,0.21,0,0,0,0,0,13.375,3.975,0,105.835,79.9,1.434,0.598,0.383,0.408,0.426,0.372,0.314,0.35,0.369,,,,3974.837,0,,,,,NaN,,,
Sorghum_LE19_T3,29/12/1998,48,5.782,3085.2,430.18,308.52,121.66,181.21,91.33,35.98,0,7.15,,0.22,5.86,1.03,0.27,0,0,0,0,0,13.651,4.017,0,98.475,77,1.458,0.624,0.37,0.398,0.418,0.368,0.313,0.35,0.369,,,,4017.221,0,,,,,NaN,,,
Sorghum_LE19_T3,30/12/1998,49,5.832,3287.9,456.89,328.79,128.1,190.78,98.82,39.19,0,7.56,,0.24,6.07,1.17,0.32,0,0,0,0,0,14.251,4.1,0,116.093,72.9,1.48,1,0.423,0.431,0.424,0.367,0.312,0.35,0.369,,,,4100.236,0,,,,,NaN,,,
Sorghum_LE19_T3,31/12/1998,50,5.882,3439.3,476.78,343.93,132.84,197.61,104.65,41.68,0,7.84,,0.25,6.21,1.27,0.36,0,0,0,0,0,15.007,4.166,0,112.78,70.6,1.491,1,0.409,0.429,0.425,0.366,0.312,0.35,0.369,,,,4165.843,0,,,,,NaN,,,
Sorghum_LE19_T3,1/01/1999,51,5.928,3535.9,489.35,353.59,135.76,201.71,108.53,43.35,0,8.03,,0.26,6.3,1.34,0.39,0,0,0,0,0,15.765,4.214,0,111.633,69.3,1.495,1,0.408,0.425,0.424,0.366,0.312,0.35,0.369,,,,4214.119,0,,,,,NaN,,,
Sorghum_LE19_T3,2/01/1999,52,5.965,3604.3,498.18,360.43,137.75,204.46,111.4,44.57,0,8.16,,0.27,6.36,1.39,0.41,0,0,0,0,0,16.471,4.245,0,113.788,68.4,1.498,1,0.414,0.429,0.424,0.366,0.313,0.35,0.369,,,,4244.717,0,,,,,NaN,,,
Sorghum_LE19_T3,3/01/1999,53,5.998,3675.6,507.39,367.56,139.83,207.17,114.49,45.9,0,8.26,,0.27,6.4,1.43,0.43,0,0,0,0,0,17.022,4.269,0,131.641,67.4,1.499,1,0.433,0.455,0.461,0.371,0.313,0.35,0.369,,,,4268.561,0,,,,,NaN,,,
Sorghum_LE19_T3,4/01/1999,54,6,3818.3,526.08,381.83,144.26,207.3,124.39,50.14,0,8.4,,0.28,6.4,1.53,0.47,0,0,0,0,0,17.102,4.27,0,146.956,66,1.499,1,0.429,0.453,0.475,0.416,0.314,0.35,0.369,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,5/01/1999,55,6.149,3968.5,545.78,396.85,148.93,207.3,134.91,54.65,0,8.57,,0.29,6.4,1.65,0.51,0,0,0,0,0,17.102,4.27,0,144.569,64.6,1.499,1,0.414,0.444,0.468,0.428,0.315,0.349,0.369,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,6/01/1999,56,6.227,4183.4,574.05,418.34,155.72,207.3,149.95,61.1,0,8.75,,0.3,6.4,1.78,0.57,0,0,0,0,0,17.102,4.27,0,149.804,62.9,1.499,1,0.426,0.446,0.467,0.436,0.316,0.349,0.369,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,7/01/1999,57,6.307,4436,607.34,443.6,163.74,207.3,167.63,68.67,0,8.98,,0.32,6.4,1.94,0.63,0,0,0,0,0,17.102,4.27,0,147.774,60.7,1.499,1,0.416,0.442,0.468,0.436,0.319,0.349,0.369,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,8/01/1999,58,6.386,4698.4,641.91,469.84,172.07,207.3,186,76.55,0,9.23,,0.33,6.4,2.12,0.71,0,0,0,0,0,17.102,4.27,0,141.111,58.4,1.499,1,0.405,0.427,0.462,0.434,0.32,0.348,0.369,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,9/01/1999,59,6.463,4969,677.56,496.9,180.66,207.3,204.94,84.67,0,9.49,,0.35,6.4,2.3,0.79,0,0,0,0,0,17.102,4.27,0,132.856,56.1,1.499,1,0.394,0.421,0.448,0.428,0.321,0.347,0.369,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,10/01/1999,60,6.542,5208.2,709.01,520.82,188.19,207.3,221.68,91.84,0,9.73,,0.36,6.4,2.46,0.87,0,0,0,0,0,17.102,4.27,0,124.953,54.1,1.499,1,0.384,0.414,0.438,0.421,0.321,0.346,0.368,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,11/01/1999,61,6.624,5383.9,732,538.39,193.61,207.3,233.98,97.11,0,9.89,,0.38,6.4,2.57,0.92,0,0,0,0,0,17.102,4.27,0,169.438,52.5,1.499,1,0.428,0.452,0.483,0.458,0.348,0.346,0.368,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,12/01/1999,62,6.704,5656.7,767.9,565.67,202.23,207.3,253.08,105.3,0,10.11,,0.39,6.4,2.71,1,0,0,0,0,0,17.102,4.27,0,166.189,50.5,1.499,1,0.418,0.445,0.476,0.446,0.365,0.345,0.368,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,13/01/1999,63,6.794,5817.5,788.88,581.75,207.13,207.3,264.33,110.12,0,10.26,,0.4,6.4,2.8,1.05,0,0,0,0,0,17.102,4.27,0,162.928,49.5,1.499,1,0.408,0.436,0.471,0.442,0.375,0.345,0.368,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,14/01/1999,64,6.879,6061.6,820.93,606.16,214.77,207.3,281.42,117.44,0,10.43,,0.42,6.4,2.91,1.12,0,0,0,0,0,17.102,4.27,0,157.227,75.2,1.499,1,0.404,0.425,0.463,0.436,0.378,0.345,0.368,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,15/01/1999,65,6.966,6300.9,852.33,630.09,222.24,207.3,298.17,124.62,0,10.62,,0.43,6.4,3.02,1.2,0,0,0,0,0,17.102,4.27,0,150.8,73.8,1.499,1,0.396,0.422,0.45,0.431,0.377,0.345,0.368,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,16/01/1999,66,7,6491,877.16,649.1,228.07,207.3,311.48,130.32,0,10.75,,0.45,6.4,3.09,1.26,0,0,0,0,0,17.102,4.27,0,147.211,72.9,1.499,1,0.391,0.42,0.444,0.428,0.378,0.345,0.367,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,17/01/1999,67,7.357,6734.6,903.19,673.46,229.73,207.3,335.84,130.32,0,10.94,,0.45,6.4,3.25,1.29,0,0,0,0,0,17.102,4.27,0,141.324,71.5,1.499,1,0.386,0.414,0.437,0.422,0.376,0.344,0.367,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,18/01/1999,68,7.579,6977.2,929.1,697.72,231.38,207.3,360.1,130.32,0,11.04,,0.46,6.4,3.34,1.3,0,0,0,0,0,17.102,4.27,0,135.51,71,1.499,1,0.378,0.409,0.431,0.417,0.375,0.344,0.367,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,19/01/1999,69,7.802,7259.9,959.37,725.99,233.38,207.3,388.37,130.32,0,11.16,,0.46,6.4,3.45,1.3,0,0,0,0,0,17.102,4.27,0,129.348,70.4,1.499,1,0.368,0.404,0.426,0.413,0.373,0.344,0.366,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,20/01/1999,70,8,7511.9,986.29,751.19,235.1,207.3,413.57,130.32,0,11.26,,0.47,6.4,3.55,1.3,0,0,496.152,0,0,17.102,4.27,0,142.924,69.5,1.499,1,0.422,0.428,0.427,0.408,0.371,0.344,0.365,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,21/01/1999,71,8.031,7771.1,1011.75,777.11,234.63,207.3,438.7,130.32,0.79,11.35,,0.47,6.4,3.64,1.29,0.01,1.111,5080.925,1.602,0.001,17.102,4.27,0,136.06,69.2,1.499,1,0.405,0.424,0.425,0.404,0.369,0.343,0.365,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,22/01/1999,72,8.058,7996.9,1033.85,799.69,234.16,207.3,453.13,130.32,8.93,11.43,,0.47,6.4,3.72,1.2,0.1,1.111,9665.699,1.758,0.011,17.102,4.27,0,131.93,68.9,1.499,1,0.401,0.418,0.422,0.401,0.367,0.343,0.364,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,23/01/1999,73,8.086,8295.1,1063.21,829.51,233.7,207.3,467.47,130.32,24.42,11.54,,0.47,6.4,3.74,1.12,0.27,1.111,14250.474,2.526,0.029,17.102,4.27,0,124.072,68.4,1.499,1,0.39,0.409,0.417,0.396,0.364,0.342,0.363,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,24/01/1999,74,8.114,8590.7,1092.3,859.07,233.23,207.3,477.04,130.32,44.41,11.67,,0.47,6.4,3.69,1.05,0.52,1.182,18835.248,3.116,0.052,17.102,4.27,0,115.427,67.6,1.499,1,0.378,0.4,0.411,0.391,0.361,0.341,0.362,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,25/01/1999,75,8.141,8869.6,1119.72,886.96,232.76,207.3,483.01,130.32,66.34,11.85,,0.47,6.4,3.6,0.99,0.86,1.297,23420.023,3.522,0.075,17.102,4.27,0,128.272,66.1,1.499,1,0.418,0.43,0.42,0.386,0.358,0.34,0.361,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,26/01/1999,76,8.169,8993.2,1131.62,899.32,232.3,207.3,477.09,130.32,84.61,12.02,,0.46,6.4,3.42,0.92,1.28,1.509,25757.158,3.613,0.094,17.102,4.27,0,125.941,65,1.499,1,0.409,0.429,0.421,0.385,0.357,0.34,0.361,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,27/01/1999,77,8.197,9214.1,1153.24,921.41,231.83,207.3,475.66,130.32,108.13,12.25,,0.46,6.4,3.26,0.85,1.74,1.605,25757.158,4.198,0.117,17.102,4.27,0,121.311,63.3,1.499,1,0.402,0.421,0.419,0.383,0.356,0.34,0.361,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,28/01/1999,78,8.224,9442.5,1175.62,944.25,231.37,207.3,474.68,130.32,131.95,12.56,,0.46,6.4,3.16,0.8,2.19,1.663,25757.158,5.123,0.14,17.102,4.27,0,115.294,60.8,1.499,1,0.393,0.413,0.415,0.381,0.354,0.34,0.36,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,29/01/1999,79,8.252,9655.8,1196.48,965.58,230.91,207.3,472.8,130.32,155.16,12.89,,0.46,6.4,3.09,0.74,2.65,1.71,25757.158,6.024,0.161,17.102,4.27,0,110.147,58.1,1.499,1,0.385,0.407,0.412,0.378,0.352,0.339,0.359,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,30/01/1999,80,8.28,9892.2,1219.66,989.22,230.44,207.3,472.29,130.32,179.3,13.25,,0.46,6.4,3.04,0.69,3.11,1.735,25757.158,6.961,0.181,17.102,4.27,0,122.678,54.8,1.499,1,0.421,0.433,0.421,0.375,0.349,0.338,0.359,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,31/01/1999,81,8.308,10091.6,1239.14,1009.16,229.98,207.3,469.58,130.32,201.96,13.62,,0.46,6.4,2.99,0.65,3.57,1.767,25757.158,7.841,0.2,17.102,4.27,0,123.943,51.4,1.499,1,0.422,0.436,0.431,0.374,0.348,0.338,0.358,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,1/02/1999,82,8.335,10248.7,1254.39,1024.87,229.52,207.3,464.34,130.32,222.91,13.97,,0.46,6.4,2.93,0.61,4.03,1.807,25757.158,8.654,0.217,17.102,4.27,0,123.596,48.4,1.499,1,0.417,0.436,0.437,0.373,0.347,0.338,0.358,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,2/02/1999,83,8.362,10319.9,1261.05,1031.99,229.06,207.3,454.55,130.32,239.83,14.26,,0.46,6.4,2.81,0.58,4.47,1.863,25757.158,9.311,0.232,17.102,4.27,0,127.619,45.9,1.499,1,0.423,0.44,0.446,0.374,0.347,0.338,0.358,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,3/02/1999,84,8.389,10486.9,1277.29,1048.69,228.61,207.3,449.9,130.32,261.17,14.56,,0.46,6.4,2.68,0.55,4.93,1.886,25757.158,10.14,0.249,17.102,4.27,0,135.934,43.2,1.499,1,0.428,0.453,0.462,0.38,0.346,0.338,0.357,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,4/02/1999,85,8.417,10757.1,1303.86,1075.71,228.15,207.3,451.42,130.32,286.68,14.85,,0.46,6.4,2.54,0.53,5.39,1.879,25757.158,11.13,0.267,17.102,4.27,0,130.462,40.7,1.499,1,0.408,0.441,0.461,0.386,0.345,0.337,0.357,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,5/02/1999,86,8.445,10991.6,1326.85,1099.16,227.69,207.3,450.8,130.32,310.74,15.12,,0.46,6.37,2.4,0.5,5.84,1.881,25757.158,12.064,0.283,17.102,4.27,0,125.135,38.5,1.492,1,0.402,0.426,0.456,0.387,0.344,0.337,0.356,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,6/02/1999,87,8.473,11303,1357.54,1130.3,227.24,207.3,454.78,130.32,337.91,15.35,,0.45,6.29,2.27,0.48,6.3,1.865,25757.158,13.119,0.299,17.102,4.27,0,115.284,36.7,1.474,1,0.388,0.417,0.442,0.383,0.341,0.336,0.356,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,7/02/1999,88,8.5,11568.2,1383.6,1156.82,226.78,207.3,455.99,130.32,363.21,15.57,,0.45,6.21,2.14,0.46,6.76,1.861,25757.158,14.101,0.314,17.102,4.27,0,108.198,35,1.455,1,0.38,0.409,0.433,0.38,0.339,0.335,0.355,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,8/02/1999,89,8.528,11658.4,1392.17,1165.84,226.33,207.3,446.76,130.32,381.47,15.76,,0.45,6.08,2.02,0.44,7.22,1.893,25757.158,14.81,0.327,17.102,4.27,0,106.703,33.7,1.423,1,0.378,0.408,0.429,0.38,0.339,0.335,0.355,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,9/02/1999,90,8.555,11693.5,1395.22,1169.35,225.88,207.3,434.33,130.32,397.4,15.96,,0.45,5.94,1.92,0.42,7.67,1.931,25757.158,15.429,0.34,17.102,4.27,0,126.516,32,1.392,1,0.434,0.44,0.439,0.38,0.339,0.335,0.355,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,10/02/1999,91,8.582,11791.5,1404.57,1179.15,225.42,207.3,426.17,130.32,415.36,16.16,,0.45,5.81,1.84,0.4,8.11,1.953,25757.158,16.126,0.352,17.102,4.27,0,149.571,30.2,1.36,1,0.432,0.454,0.476,0.423,0.341,0.335,0.354,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,11/02/1999,92,8.61,12025.6,1427.53,1202.56,224.97,207.3,425.53,130.32,439.41,16.38,,0.45,5.69,1.74,0.39,8.57,1.951,25757.158,17.06,0.365,17.102,4.27,0,153.228,28.3,1.332,1,0.426,0.452,0.482,0.436,0.342,0.335,0.354,,,,4269.528,0,,,,,NaN,,,
Sorghum_LE19_T3,12/02/1999,93,8.636,12203.7,1443.1,1220.37,224.52,205.5,422.41,130.32,460.35,16.56,,0.45,5.46,1.66,0.39,9,1.956,25757.158,17.873,0.377,17.102,4.233,0.037,150.587,26.9,1.29,1,0.412,0.443,0.477,0.44,0.348,0.335,0.354,,,,4269.529,36.96,,,,,NaN,,,
Sorghum_LE19_T3,13/02/1999,94,8.663,12438.2,1463.1,1243.82,224.07,202.5,422.14,130.32,484.06,16.74,,0.45,5.18,1.59,0.39,9.45,1.952,25757.158,18.793,0.389,17.102,4.171,0.099,146.117,25.5,1.243,1,0.407,0.43,0.469,0.438,0.353,0.335,0.354,,,,4269.529,98.71,,,,,NaN,,,
Sorghum_LE19_T3,14/02/1999,95,8.69,12709.5,1487.06,1270.95,223.63,199.78,423.73,130.32,509.61,16.93,,0.45,4.92,1.51,0.39,9.91,1.945,25757.158,19.785,0.401,17.102,4.115,0.155,139.493,24.1,1.196,1,0.398,0.425,0.457,0.433,0.354,0.335,0.353,,,,4269.529,154.864,,,,,NaN,,,
Sorghum_LE19_T3,15/02/1999,96,8.718,12979.8,1509.44,1297.98,223.18,195.58,425.25,130.32,535.11,17.1,,0.45,4.61,1.44,0.39,10.36,1.935,25757.158,20.775,0.412,17.102,4.028,0.241,132.381,22.9,1.144,1,0.389,0.42,0.446,0.428,0.354,0.334,0.353,,,,4269.529,241.341,,,,,NaN,,,
Sorghum_LE19_T3,16/02/1999,97,8.746,13258.3,1530.45,1325.83,222.73,189.18,427.26,130.32,560.95,17.25,,0.45,4.22,1.38,0.39,10.81,1.927,25757.158,21.778,0.423,17.102,3.896,0.373,124.827,21.9,1.084,1,0.381,0.413,0.437,0.421,0.352,0.334,0.352,,,,4269.529,373.074,,,,,NaN,,,
Sorghum_LE19_T3,17/02/1999,98,8.773,13488.3,1543.65,1348.83,222.29,179.82,426.38,130.32,584.84,17.25,,0.44,3.71,1.32,0.39,11.17,1.91,25757.158,22.706,0.434,17.102,3.704,0.566,116.041,22.6,1.001,1,0.37,0.405,0.429,0.413,0.35,0.333,0.351,,,,4269.529,565.819,,,,,NaN,,,
Sorghum_LE19_T3,18/02/1999,99,8.801,13699.3,1554.03,1369.93,221.84,169.56,424.35,130.32,607.95,17.25,,0.44,3.19,1.26,0.39,11.54,1.897,25757.158,23.603,0.444,17.102,3.492,0.777,129.807,23,0.914,1,0.423,0.428,0.429,0.41,0.35,0.333,0.351,,,,4269.529,777.206,,,,,NaN,,,
Sorghum_LE19_T3,19/02/1999,100,8.829,13928.8,1568.93,1392.88,221.4,161.94,423.44,130.32,631.82,17.25,,0.44,2.85,1.23,0.39,11.76,1.862,25757.158,24.53,0.454,17.102,3.335,0.934,119.818,23.7,0.855,1,0.402,0.419,0.424,0.403,0.347,0.332,0.35,,,,4269.529,934.071,,,,,NaN,,,
Sorghum_LE19_T3,20/02/1999,101,8.856,14076.1,1575.1,1407.61,220.96,153.83,417.61,130.32,652.37,17.25,,0.44,2.52,1.21,0.39,11.97,1.834,25757.158,25.328,0.463,17.102,3.168,1.101,116.787,24.4,0.795,1,0.396,0.416,0.422,0.401,0.347,0.332,0.35,,,,4269.529,1101.229,,,,,NaN,,,
Sorghum_LE19_T3,21/02/1999,102,8.881,14222.9,1583.61,1422.29,220.51,148.1,413.3,130.32,671.38,17.25,,0.44,2.31,1.18,0.39,12.12,1.805,25757.158,26.066,0.472,17.102,3.05,1.219,113.383,25,0.757,1,0.39,0.411,0.419,0.399,0.347,0.332,0.35,,,,4269.529,1219.168,,,,,NaN,,,
Sorghum_LE19_T3,22/02/1999,103,8.906,14352.7,1590.68,1435.27,220.07,142.63,407.85,130.32,689.8,17.25,,0.44,2.12,1.16,0.39,12.24,1.775,25757.158,26.781,0.481,17.102,2.938,1.332,110.527,25.6,0.721,1,0.386,0.408,0.417,0.397,0.346,0.332,0.349,,,,4269.529,1331.867,,,,,NaN,,,
Sorghum_LE19_T3,23/02/1999,104,8.932,14483.1,1597.76,1448.31,219.63,137.11,401.82,130.32,708.87,17.25,,0.44,1.94,1.13,0.39,12.37,1.745,25757.158,27.521,0.489,17.102,2.824,1.446,124.78,26,0.687,1,0.426,0.434,0.425,0.395,0.346,0.332,0.349,,,,4269.529,1445.649,,,,,NaN,,,
Sorghum_LE19_T3,24/02/1999,105,8.96,14626.4,1606.08,1462.64,219.19,131.54,395.86,130.32,729.16,17.25,,0.44,1.77,1.1,0.39,12.49,1.713,25757.158,28.309,0.499,17.102,2.709,1.56,120.575,26.5,0.653,1,0.408,0.432,0.429,0.394,0.345,0.331,0.349,,,,4269.529,1560.332,,,,,NaN,,,
Sorghum_LE19_T3,25/02/1999,106,8.985,14692.4,1607.57,1469.24,218.76,126.87,386.28,130.32,745.35,17.25,,0.44,1.64,1.07,0.39,12.59,1.689,25757.158,28.937,0.507,17.102,2.613,1.656,119.066,26.9,0.627,1,0.407,0.427,0.428,0.393,0.345,0.332,0.349,,,,4269.529,1656.457,,,,,NaN,,,
Sorghum_LE19_T3,26/02/1999,107,9,14802,1613.54,1480.2,218.32,122.32,378.93,130.32,763.65,17.25,,0.44,1.52,1.04,0.39,12.68,1.66,25757.158,29.648,0.516,17.102,2.519,1.75,127.769,27.3,0.603,1,0.426,0.441,0.44,0.393,0.345,0.331,0.349,,,,4269.529,1750.188,,,,,NaN,,,
Sorghum_LE19_T3,27/02/1999,108,9.667,14861.7,1614.36,1486.17,217.88,117.6,367.87,130.32,780.68,17.25,,0.44,1.4,1.01,0.39,12.77,1.636,25757.158,30.309,0.525,17.102,2.422,1.847,128.177,27.7,0.578,1,0.418,0.441,0.449,0.393,0.345,0.331,0.348,,,,4269.529,1847.352,,,,,NaN,,,
Sorghum_LE19_T3,28/02/1999,109,10,14906.2,1614.66,1490.62,217.45,113.9,367.87,130.32,785.12,17.25,,0.43,1.31,0.98,0.39,12.85,1.636,25757.158,30.482,0.527,17.102,2.346,1.924,126.981,28.1,0.559,1,0.41,0.437,0.453,0.394,0.346,0.332,0.348,,,,4269.529,1923.69,,,,,NaN,,,
Sorghum_LE19_T4,11/11/1998,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,99.524,105.8,0,1,0.405,0.435,0.427,0.316,0.307,0.35,0.374,,,,0,0,,,,,NaN,,,
Sorghum_LE19_T4,12/11/1998,1,1.999,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,96.315,106.2,0,1,0.394,0.428,0.429,0.316,0.307,0.35,0.374,,,,0,0,,,,,NaN,,,
Sorghum_LE19_T4,13/11/1998,2,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,94.71,106.5,0,1,0.39,0.424,0.428,0.317,0.307,0.35,0.374,,,,0,0,,,,,NaN,,,
Sorghum_LE19_T4,14/11/1998,3,2.279,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,93.442,106.7,0,1,0.388,0.421,0.427,0.318,0.307,0.35,0.373,,,,0,0,,,,,NaN,,,
Sorghum_LE19_T4,15/11/1998,4,2.692,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,99.103,106.9,0,1,0.402,0.431,0.432,0.318,0.308,0.35,0.373,,,,0,0,,,,,NaN,,,
Sorghum_LE19_T4,16/11/1998,5,3,20,3,2,1,1,1,0,0,0.04,,0.02,0,0.03,0,0,0,0,0,0,1,0.002,0,95.957,107,1.5,1,0.391,0.426,0.431,0.319,0.308,0.35,0.373,,,,2,0,,,,,NaN,,,
Sorghum_LE19_T4,17/11/1998,6,3.156,20.3,3.05,2.03,1.02,1.03,1,0,0,0.05,,0.02,0.01,0.04,0,0,0,0,0,0,1.323,0.005,0,94.343,107.1,1.559,1,0.387,0.423,0.43,0.319,0.308,0.35,0.373,,,,5.037,0,,,,,NaN,,,
Sorghum_LE19_T4,18/11/1998,7,3.271,20.9,3.17,2.09,1.08,1.09,1,0,0,0.06,,0.02,0.01,0.05,0,0,0,0,0,0,1.629,0.006,0,93.061,107.3,1.559,1,0.385,0.421,0.428,0.32,0.308,0.35,0.373,,,,6.291,0,,,,,NaN,,,
Sorghum_LE19_T4,19/11/1998,8,3.371,21.4,3.28,2.14,1.14,1.14,1,0,0,0.06,,0.02,0.01,0.05,0,0,0,0,0,0,1.909,0.009,0,92.088,107.6,1.49,1,0.383,0.418,0.427,0.32,0.308,0.35,0.373,,,,8.625,0,,,,,NaN,,,
